exp_number;crackX;crackY;sensor0;sensor1;sensor2;sensor3;sensor4;sensor5;sensor6;sensor7;sensor8;sensor9;sensor10
4274;143.59;3.72731;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58569;1.72976;1.83338;1.8893;1.90924
4275;183.089;7.97169;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71794;1.81253;1.87963;1.89384
4276;66.561;7.29759;0.;0.357336;0.678575;0.967285;1.21117;1.41377;1.58389;1.71619;1.81067;1.86736;1.88734
4277;20.0111;10.3157;0.;0.370229;0.683026;0.966686;1.21233;1.42023;1.5903;1.72259;1.81707;1.87375;1.89374
4278;89.2427;11.0969;0.;0.357335;0.678554;0.962046;1.21466;1.42302;1.59467;1.72693;1.82143;1.87811;1.89809
4279;85.8672;11.4613;0.;0.357335;0.678553;0.962009;1.2203;1.42595;1.59853;1.73078;1.82529;1.88196;1.90195
4280;54.0348;2.42445;0.;0.357182;0.685404;1.05008;1.32221;1.52987;1.69994;1.83223;1.92671;1.98339;2.00338
4281;174.942;15.3109;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71796;1.81093;1.87638;1.90796
4282;37.3953;4.83907;0.;0.357443;0.7049;0.990481;1.2357;1.4436;1.61368;1.74597;1.84045;1.89713;1.91711
4283;158.353;4.60607;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71852;1.82479;1.87793;1.89757
4284;21.7351;17.5643;0.;0.523101;1.02423;1.30561;1.55133;1.75921;1.92929;2.06158;2.15606;2.21274;2.23272
4285;168.672;5.83799;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71792;1.81773;1.8757;1.89128
4286;189.167;2.33815;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71793;1.81238;1.87285;1.90012
4287;104.823;10.3723;0.;0.357335;0.678555;0.962036;1.20771;1.42596;1.58866;1.72088;1.81537;1.87205;1.89203
4288;100.918;5.47379;0.;0.357324;0.678594;0.962019;1.20777;1.4286;1.5968;1.72788;1.82239;1.87908;1.89906
4289;93.6825;13.005;0.;0.357335;0.678554;0.962052;1.21066;1.4339;1.61715;1.7495;1.84398;1.90066;1.92064
4290;121.808;10.1448;0.;0.357335;0.678554;0.962046;1.20771;1.41561;1.59688;1.71943;1.81385;1.87054;1.89052
4291;111.532;14.7735;0.;0.357335;0.678554;0.962049;1.2077;1.42116;1.61937;1.7745;1.86895;1.92563;1.94561
4292;65.4132;7.87119;0.;0.357335;0.678559;0.968505;1.20815;1.41203;1.58216;1.71446;1.80895;1.86563;1.88562
4293;105.728;5.81395;0.;0.357324;0.678594;0.962022;1.20769;1.42294;1.59578;1.72446;1.81902;1.87571;1.89569
4294;123.603;3.49103;-0.0000000000000000138778;0.357271;0.678559;0.962026;1.20769;1.41557;1.60087;1.74985;1.84386;1.9006;1.92052
4295;78.8429;8.3874;0.;0.357324;0.678573;0.962055;1.21764;1.41261;1.58214;1.71445;1.80893;1.86562;1.8856
4296;155.736;4.37526;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58562;1.71914;1.82647;1.87976;1.89963
4297;43.6639;9.98591;0.;0.357322;0.689501;0.964034;1.20931;1.41719;1.58727;1.71956;1.81404;1.87072;1.8907
4298;184.179;11.8316;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71793;1.81237;1.87745;1.88829
4299;76.4977;9.48975;0.;0.357324;0.678573;0.962449;1.21713;1.41446;1.58446;1.71676;1.81124;1.86793;1.88791
4300;132.403;10.8183;0.;0.357335;0.678553;0.962021;1.20769;1.41557;1.58799;1.72487;1.81648;1.87316;1.89315
4301;140.936;17.3492;0.;0.357324;0.67859;0.962049;1.20772;1.4156;1.58529;1.76258;1.91524;1.97188;1.99186
4302;130.402;7.73615;0.;0.357324;0.67859;0.962021;1.20771;1.41558;1.58919;1.72365;1.81073;1.86746;1.88744
4303;187.976;14.4828;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71796;1.81246;1.86917;1.88004
4304;54.2304;17.1793;0.;0.357436;0.673212;1.10744;1.44248;1.65053;1.82061;1.95289;2.04738;2.10405;2.12404
4305;61.4197;6.15976;0.;0.357338;0.678466;0.973628;1.21548;1.42154;1.59166;1.72396;1.81844;1.87513;1.89511
4306;32.2692;4.19784;-0.0000000000000000138778;0.360544;0.72232;1.00688;1.25254;1.46043;1.63051;1.7628;1.85728;1.91396;1.93394
4307;140.185;5.67999;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.5859;1.72948;1.81811;1.87396;1.89396
4308;180.445;14.0873;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71795;1.81206;1.87577;1.89464
4309;69.1757;3.32454;-0.0000000000000000138778;0.357273;0.678425;0.972479;1.26413;1.47493;1.64496;1.77724;1.87174;1.92844;1.94836
4310;96.3672;12.8378;0.;0.357335;0.678553;0.962014;1.20863;1.43339;1.61362;1.74622;1.84069;1.89737;1.91735
4311;34.1642;4.5266;0.;0.35849;0.713731;0.997606;1.2432;1.45108;1.62116;1.75344;1.84793;1.90461;1.92459
4312;34.2627;14.2662;0.;0.36218;0.724437;1.04845;1.29417;1.50205;1.67213;1.80442;1.8989;1.95558;1.97556
4313;189.283;10.9289;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71794;1.81244;1.87364;1.90368
4314;43.4698;5.0092;0.;0.357266;0.692363;0.987973;1.2313;1.43923;1.60931;1.7416;1.83608;1.89276;1.91274
4315;149.883;17.1828;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58571;1.71687;1.88379;1.94997;1.96995
4316;61.2157;4.8607;0.0000000000000000277556;0.357334;0.678548;0.979666;1.23245;1.43909;1.60918;1.74148;1.83596;1.89265;1.91263
4317;112.71;4.53788;0.;0.357324;0.67859;0.962021;1.20769;1.41794;1.60736;1.7366;1.83112;1.88782;1.90774
4318;160.843;2.5632;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71819;1.82899;1.89713;1.91692
4319;158.267;5.7495;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71854;1.82374;1.87265;1.89221
4320;167.547;2.12529;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71785;1.821;1.89937;1.92087
4321;166.324;16.4949;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71795;1.8214;1.90685;1.93014
4322;147.342;11.5546;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58562;1.7252;1.81731;1.87554;1.89549
4323;29.2373;4.82251;0.;0.362453;0.712059;0.991741;1.23748;1.44537;1.61545;1.74773;1.84222;1.8989;1.91888
4324;30.4665;10.6652;0.0000000000000000138778;0.36331;0.686467;0.970403;1.21606;1.42394;1.59402;1.72631;1.82079;1.87747;1.89745
4325;157.451;3.47388;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58564;1.71875;1.8286;1.88699;1.90681
4326;143.376;5.44021;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58571;1.72743;1.82006;1.87495;1.89497
4327;189.486;12.9688;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71793;1.81246;1.86854;1.89256
4328;113.511;5.97975;0.;0.357324;0.67859;0.962019;1.20769;1.417;1.59871;1.72286;1.81732;1.87401;1.894
4329;156.002;5.54979;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58564;1.71906;1.82405;1.87336;1.89317
4330;188.951;2.85197;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71794;1.81237;1.87351;1.9013
4331;57.8158;5.70379;0.0000000000000000138778;0.357334;0.678486;0.979046;1.2195;1.42682;1.59691;1.7292;1.82368;1.88036;1.90034
4332;89.767;8.79247;0.;0.357324;0.678571;0.962035;1.21143;1.41904;1.58276;1.71508;1.80958;1.86627;1.88625
4333;29.0361;4.60365;0.;0.363249;0.716134;0.99676;1.24247;1.45036;1.62044;1.75272;1.84721;1.90389;1.92387
4334;186.196;15.8038;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71793;1.81243;1.86916;1.88681
4335;81.5209;11.9479;0.;0.357335;0.678579;0.962109;1.22494;1.43326;1.6048;1.73707;1.83156;1.88823;1.90822
4336;118.866;6.93782;0.;0.357324;0.67859;0.962021;1.20771;1.41581;1.59684;1.71855;1.81241;1.86911;1.88909
4337;61.834;8.46787;0.;0.357332;0.678513;0.9713;1.20518;1.41158;1.58169;1.71399;1.80847;1.86516;1.88514
4338;119.174;15.0512;0.;0.357335;0.678554;0.962046;1.20772;1.41549;1.6129;1.77465;1.86991;1.92657;1.94655
4339;103.562;14.5228;0.;0.357335;0.678554;0.962047;1.20766;1.44267;1.6378;1.77379;1.86825;1.92493;1.94492
4340;47.1556;10.4445;0.;0.357306;0.687948;0.9673;1.21308;1.42095;1.59103;1.72332;1.8178;1.87448;1.89446
4341;64.9191;17.0193;0.;0.357329;0.67872;1.03728;1.41094;1.61855;1.78868;1.92096;2.01545;2.07213;2.09211
4342;161.068;15.2713;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71768;1.82534;1.89816;1.91919
4343;99.1596;13.1518;0.;0.357335;0.678554;0.962052;1.20789;1.43561;1.61697;1.75015;1.84463;1.90131;1.92129
4344;13.9241;6.63326;0.;0.371577;0.681563;0.964963;1.21062;1.41852;1.58859;1.72088;1.81536;1.87204;1.89203
4345;138.973;7.913;0.;0.357324;0.67859;0.96202;1.20771;1.41558;1.58599;1.72885;1.8113;1.86749;1.88749
4346;114.28;3.41465;0.;0.357271;0.678559;0.962026;1.20764;1.41805;1.61794;1.75487;1.84931;1.90602;1.92594
4347;11.2224;6.60965;0.;0.369576;0.681642;0.96515;1.21082;1.41871;1.58879;1.72108;1.81556;1.87224;1.89222
4348;91.6766;6.27636;0.;0.357324;0.678593;0.962026;1.20958;1.42777;1.58945;1.72178;1.81628;1.87297;1.89295
4349;128.843;16.66;0.;0.357324;0.67857;0.962039;1.2077;1.41564;1.59744;1.79979;1.90498;1.96167;1.98164
4350;111.738;17.6694;0.;0.357323;0.678574;0.962046;1.20783;1.40216;1.7531;1.89814;1.99277;2.04948;2.06946
4351;21.7754;7.19061;-0.0000000000000000138778;0.366261;0.678942;0.960136;1.20585;1.41374;1.58381;1.7161;1.81058;1.86726;1.88725
4352;133.587;16.2746;0.;0.357335;0.678553;0.962021;1.20769;1.41561;1.58509;1.75843;1.88678;1.94343;1.96344
4353;103.886;13.0134;0.;0.357335;0.678554;0.962052;1.20769;1.43371;1.61084;1.74665;1.8411;1.89778;1.91776
4354;16.1734;16.2257;0.;0.459187;0.881469;1.16506;1.41071;1.6186;1.78868;1.92096;2.01545;2.07213;2.09211
4355;177.42;16.2334;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71794;1.81153;1.87678;1.91284
4356;167.552;3.58142;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71789;1.81837;1.88317;1.9016
4357;41.7587;3.34945;0.;0.357386;0.713055;1.03287;1.27854;1.48642;1.6565;1.78879;1.88327;1.93995;1.95993
4358;147.679;17.0417;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58575;1.72938;1.88825;1.94844;1.96842
4359;122.358;5.16737;0.;0.357324;0.67859;0.962021;1.20771;1.41563;1.59706;1.72968;1.82269;1.87941;1.89939
4360;17.4203;17.3145;0.;0.509589;0.989692;1.27318;1.51884;1.72674;1.89681;2.0291;2.12359;2.18026;2.20025
4361;28.0772;7.40299;-0.0000000000000000138778;0.359991;0.682925;0.958936;1.20468;1.41258;1.58266;1.71494;1.80943;1.86611;1.88609
4362;58.819;14.6056;0.;0.357306;0.679063;1.00403;1.29111;1.50004;1.6701;1.80239;1.89687;1.95355;1.97353
4363;137.032;16.2919;0.;0.357335;0.678553;0.962021;1.20769;1.4156;1.58482;1.74929;1.8834;1.9402;1.96018
4364;116.4;9.63795;0.;0.357324;0.678594;0.962021;1.20771;1.41614;1.59535;1.71761;1.81205;1.86875;1.88873
4365;125.091;2.72746;0.;0.357271;0.678559;0.962026;1.20769;1.41545;1.60258;1.76524;1.86076;1.91743;1.93735
4366;123.061;14.8624;0.;0.357335;0.678554;0.962046;1.20772;1.41553;1.60945;1.76612;1.86329;1.91997;1.93996
4367;81.8808;2.45766;0.;0.357271;0.678507;0.962151;1.24889;1.50496;1.67596;1.80822;1.90272;1.95942;1.97935
4368;167.744;11.99;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71792;1.81773;1.87274;1.89426
4369;178.14;11.7867;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71795;1.81213;1.87836;1.8909
4370;74.7945;16.9864;0.;0.357323;0.678607;0.958831;1.31211;1.60104;1.77122;1.90351;1.99798;2.0547;2.07467
4371;93.1424;2.24455;0.;0.357271;0.678528;0.961849;1.21505;1.49131;1.68071;1.81277;1.90727;1.96397;1.98389
4372;80.5767;7.81544;0.;0.357323;0.678575;0.961987;1.21761;1.41371;1.58262;1.71495;1.80943;1.86612;1.8861
4373;96.7522;5.98253;0.;0.357324;0.678594;0.962022;1.20804;1.42978;1.59178;1.72375;1.81825;1.87494;1.89492
4374;151.531;3.70584;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58563;1.72138;1.83138;1.88673;1.90669
4375;185.477;8.30638;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71793;1.81246;1.87838;1.8971
4376;151.16;2.68646;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58559;1.72279;1.84207;1.90149;1.92141
4377;169.464;16.3742;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71798;1.81293;1.89506;1.92452
4378;112.283;3.78613;0.;0.357271;0.678559;0.962026;1.20762;1.41905;1.61544;1.74827;1.84275;1.89944;1.91936
4379;178.974;9.95074;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71794;1.81262;1.88014;1.88949
4380;118.67;10.285;0.;0.357335;0.678554;0.962046;1.20769;1.41577;1.59692;1.71998;1.81453;1.87121;1.89119
4381;174.424;13.8517;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71796;1.81133;1.8751;1.89953
4382;65.392;3.52669;-0.0000000000000000138778;0.357265;0.678439;0.980066;1.26184;1.46985;1.63994;1.77224;1.86673;1.92341;1.94339
4383;88.4292;5.13734;0.;0.357324;0.678594;0.962008;1.21297;1.43501;1.60079;1.73314;1.82762;1.88431;1.90429
4384;108.538;3.57473;-0.0000000000000000138778;0.357271;0.678556;0.962009;1.20762;1.42382;1.62138;1.75369;1.8482;1.9049;1.92482
4385;64.6115;13.9191;0.;0.357332;0.678583;0.992753;1.26275;1.4769;1.64693;1.77922;1.8737;1.93038;1.95037
4386;147.395;15.7669;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58569;1.72993;1.85375;1.91785;1.93778
4387;113.725;16.0562;0.;0.357323;0.678574;0.962046;1.20772;1.41558;1.63407;1.80704;1.90152;1.95824;1.97821
4388;154.721;2.80878;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58563;1.71995;1.83609;1.89693;1.91688
4389;124.595;4.84002;0.;0.357324;0.67859;0.962021;1.20771;1.41558;1.59519;1.73292;1.82535;1.88207;1.90205
4390;49.057;3.54144;0.;0.357236;0.689084;1.02012;1.26802;1.47587;1.64595;1.77824;1.87272;1.9294;1.94938
4391;133.943;5.48536;0.;0.357324;0.67859;0.96202;1.20771;1.41557;1.58726;1.73129;1.81902;1.87568;1.89566
4392;88.1361;17.3104;0.;0.357323;0.678575;0.962209;1.22957;1.60669;1.77646;1.90883;2.00329;2.06001;2.07998
4393;105.213;8.34119;0.;0.357324;0.678594;0.96202;1.20771;1.4233;1.58582;1.71517;1.80969;1.86638;1.88636
4394;29.0428;7.0063;0.;0.35912;0.686143;0.961216;1.20697;1.41486;1.58493;1.71722;1.81171;1.86838;1.88837
4395;120.493;10.1805;0.;0.357335;0.678554;0.962046;1.20772;1.41566;1.59703;1.71952;1.81403;1.87071;1.89069
4396;145.853;14.005;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58564;1.72934;1.83294;1.89461;1.91453
4397;159.163;8.68171;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71829;1.82357;1.86834;1.88794
4398;17.2728;11.3052;0.;0.374178;0.696674;0.980469;1.22611;1.43401;1.60409;1.73637;1.83086;1.88753;1.90752
4399;25.6751;8.13049;0.0000000000000000277556;0.362823;0.677963;0.956956;1.20268;1.41057;1.58064;1.71293;1.80741;1.86409;1.88408
4400;81.1445;5.73706;0.;0.357323;0.678575;0.962011;1.22042;1.42609;1.59468;1.727;1.8215;1.87819;1.89817
4401;165.387;2.99971;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71791;1.82111;1.88849;1.90809
4402;119.407;16.7738;0.;0.357323;0.678574;0.962046;1.20772;1.41501;1.63432;1.82736;1.92204;1.97873;1.99871
4403;16.3319;10.5995;-0.00000000000000000693889;0.369996;0.686951;0.970533;1.21618;1.42407;1.59415;1.72644;1.82092;1.8776;1.89758
4404;21.3218;5.55389;0.;0.372564;0.697041;0.978659;1.22436;1.43225;1.60233;1.73461;1.8291;1.88578;1.90576
4405;131.966;2.33404;0.;0.357271;0.678559;0.962026;1.20769;1.41543;1.59184;1.76612;1.86908;1.92567;1.94559
4406;117.966;11.4761;0.;0.357335;0.678554;0.962046;1.20772;1.41585;1.59814;1.72702;1.8218;1.87847;1.89845
4407;35.6016;12.606;0.;0.359435;0.701304;1.00085;1.24678;1.45466;1.62474;1.75703;1.85151;1.90819;1.92817
4408;40.0376;3.82357;0.;0.357553;0.711594;1.01663;1.26183;1.46972;1.6398;1.77209;1.86657;1.92325;1.94323
4409;81.0609;11.3925;0.;0.357335;0.678555;0.96213;1.22295;1.42733;1.59834;1.73059;1.82509;1.88177;1.90175
4410;176.077;13.8069;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71796;1.81147;1.87559;1.89813
4411;38.5752;12.8569;0.;0.358095;0.705305;1.0055;1.25216;1.46002;1.6301;1.76239;1.85687;1.91355;1.93353
4412;50.6908;13.3148;0.;0.357294;0.69076;0.994261;1.25931;1.46713;1.6372;1.76949;1.86397;1.92065;1.94064
4413;183.918;14.9956;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71793;1.81235;1.87311;1.89148
4414;37.0973;14.5148;0.;0.358874;0.725379;1.05548;1.30165;1.50953;1.6796;1.81189;1.90637;1.96305;1.98304
4415;156.485;16.8442;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58568;1.7166;1.83806;1.92985;1.94989
4416;125.062;16.5106;0.;0.357324;0.67857;0.962039;1.20771;1.41561;1.61887;1.80753;1.90421;1.96089;1.98087
4417;177.18;13.9237;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71795;1.81161;1.8758;1.89769
4418;28.2529;11.0727;-0.0000000000000000277556;0.368008;0.68905;0.975524;1.22115;1.42904;1.59911;1.7314;1.82588;1.88256;1.90255
4419;182.69;2.10373;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71792;1.81246;1.87865;1.90567
4420;11.361;5.71109;0.;0.378925;0.693149;0.97667;1.22233;1.43022;1.6003;1.73258;1.82707;1.88375;1.90373
4421;30.9903;15.3192;0.;0.374543;0.768308;1.09389;1.3395;1.54739;1.71746;1.84975;1.94423;2.00091;2.0209
4422;86.3507;9.38396;0.;0.357323;0.678574;0.96204;1.21529;1.41651;1.58415;1.71645;1.81096;1.86764;1.88762
4423;22.1946;10.8403;-0.0000000000000000138778;0.372718;0.688555;0.972981;1.21863;1.42652;1.59659;1.72888;1.82336;1.88004;1.90003
4424;45.4099;16.2877;0.;0.357383;0.74608;1.13145;1.38194;1.58983;1.7599;1.89219;1.98667;2.04335;2.06334
4425;109.385;4.73771;0.;0.357324;0.67859;0.962019;1.20766;1.42036;1.60607;1.73472;1.82926;1.88597;1.90589
4426;36.1932;17.5575;0.;0.351325;0.852463;1.27713;1.52293;1.73083;1.90091;2.0332;2.12768;2.18436;2.20434
4427;102.517;8.78331;0.;0.357324;0.678594;0.962049;1.20774;1.42546;1.58437;1.71539;1.8099;1.86659;1.88657
4428;61.5043;16.0194;0.;0.357329;0.678422;1.02803;1.34734;1.55671;1.72677;1.85906;1.95354;2.01022;2.0302
4429;36.1934;9.50019;0.0000000000000000277556;0.357717;0.68757;0.96057;1.20617;1.41406;1.58414;1.71642;1.81091;1.86759;1.88757
4430;41.7288;14.1412;-0.0000000000000000277556;0.357045;0.718512;1.03718;1.28583;1.49367;1.66375;1.79604;1.89052;1.9472;1.96718
4431;82.4494;2.99288;0.0000000000000000138778;0.357271;0.678549;0.96207;1.23706;1.47984;1.65026;1.78255;1.87703;1.93373;1.95365
4432;168.61;13.9857;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58567;1.71795;1.81542;1.87754;1.90353
4434;146.553;17.162;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58572;1.73598;1.89657;1.95451;1.97449
4435;24.0723;12.9849;0.;0.387388;0.724735;1.01378;1.25938;1.46727;1.63734;1.76963;1.86411;1.92079;1.94078
4436;33.7303;17.1038;0.0000000000000000277556;0.351509;0.846916;1.22088;1.46671;1.6746;1.84467;1.97696;2.07144;2.12812;2.14811
4437;125.071;8.11553;0.;0.357324;0.67859;0.962021;1.20771;1.4156;1.59368;1.71859;1.81028;1.867;1.88698
4438;82.6793;10.3676;0.;0.357335;0.678553;0.962027;1.21978;1.41901;1.58924;1.72154;1.81602;1.8727;1.89268
4439;124.527;2.47172;0.0000000000000000277556;0.357271;0.678559;0.962026;1.20768;1.41546;1.6064;1.77397;1.86975;1.92641;1.94634
4440;139.244;2.47111;0.;0.357324;0.67859;0.962049;1.20772;1.41555;1.58631;1.74613;1.85859;1.91529;1.93521
4441;101.169;10.9359;0.;0.357335;0.678554;0.962049;1.20775;1.42845;1.59192;1.72474;1.81922;1.8759;1.89588
4442;136.467;6.4823;0.;0.357324;0.67859;0.96202;1.20771;1.41557;1.58644;1.72934;1.81409;1.87057;1.89055
4443;32.5521;3.38986;0.;0.362853;0.742399;1.0352;1.2808;1.48869;1.65877;1.79106;1.88554;1.94222;1.9622
4444;97.5362;5.80761;0.;0.357324;0.678594;0.962021;1.20794;1.43003;1.59326;1.72512;1.81962;1.87631;1.89629
4445;39.3475;13.7554;0.;0.357754;0.714543;1.02818;1.27525;1.4831;1.65318;1.78547;1.87995;1.93663;1.95661
4446;112.864;3.34;-0.0000000000000000277556;0.357271;0.678559;0.962026;1.20764;1.41925;1.62107;1.7572;1.85165;1.90834;1.92826
4447;103.04;12.1085;0.;0.357335;0.678554;0.962047;1.2077;1.431;1.60103;1.73535;1.82982;1.8865;1.90648
4448;137.288;7.46516;0.;0.357324;0.67859;0.96202;1.20771;1.41558;1.58625;1.72866;1.81159;1.86798;1.88798
4449;95.9916;4.12919;0.;0.357271;0.678559;0.962009;1.20877;1.44218;1.61486;1.74703;1.84152;1.89822;1.91814
4450;110.278;5.53621;0.;0.357324;0.678594;0.962051;1.20769;1.41892;1.59996;1.72637;1.8209;1.87759;1.89757
4451;155.107;10.1236;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58568;1.71882;1.82127;1.86991;1.88988
4452;183.443;6.21533;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71793;1.81255;1.87898;1.89668
4453;63.3138;3.64501;0.0000000000000000138778;0.357266;0.678524;0.984569;1.25934;1.46686;1.63695;1.76925;1.86373;1.92042;1.9404
4454;71.5758;17.7441;0.;0.357323;0.678798;0.94156;1.47671;1.68939;1.85974;1.99202;2.0865;2.14321;2.16318
4455;115.567;17.755;0.;0.357323;0.678574;0.962047;1.20778;1.41074;1.70525;1.89929;1.99391;2.05063;2.07061
4456;120.341;16.5857;0.;0.357323;0.678574;0.962046;1.20771;1.41525;1.63001;1.81784;1.91268;1.96938;1.98936
4457;145.781;9.4198;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58567;1.72624;1.81353;1.86848;1.88846
4458;114.453;5.26501;0.;0.357324;0.67859;0.962021;1.2077;1.41682;1.60199;1.72843;1.82286;1.87955;1.89954
4459;89.1091;10.3959;0.;0.357335;0.678553;0.962002;1.21373;1.42039;1.58922;1.7215;1.816;1.87269;1.89267
4460;105.466;15.8811;0.;0.357323;0.678574;0.962048;1.20771;1.45044;1.67193;1.80933;1.90378;1.96049;1.98047
4461;27.4655;14.016;0.;0.389266;0.744141;1.04347;1.28904;1.49693;1.66701;1.7993;1.89378;1.95046;1.97044
4462;37.0531;4.51594;0.;0.357717;0.709338;0.997697;1.24303;1.45093;1.62101;1.75329;1.84778;1.90446;1.92444
4463;156.076;2.60194;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58563;1.71944;1.83638;1.89985;1.91975
4464;33.0765;3.78966;0.;0.360961;0.730274;1.01961;1.2652;1.47309;1.64317;1.77546;1.86994;1.92662;1.9466
4465;41.2482;8.53252;0.;0.357218;0.687844;0.958809;1.20318;1.41109;1.58117;1.71345;1.80794;1.86462;1.8846
4466;181.058;4.10909;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58567;1.71794;1.81269;1.87818;1.89714
4467;19.1811;14.7343;0.;0.413544;0.791589;1.07628;1.32191;1.52981;1.69988;1.83217;1.92665;1.98333;2.00332
4468;108.84;5.32742;0.;0.357324;0.678594;0.962021;1.20769;1.42023;1.6008;1.72837;1.82293;1.87962;1.8996
4469;69.4475;8.12681;0.;0.357324;0.678582;0.965183;1.21132;1.41183;1.58195;1.71423;1.80873;1.86542;1.8854
4470;140.512;13.439;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58552;1.73247;1.83313;1.89092;1.91088
4471;19.1238;17.0845;0.;0.489567;0.957531;1.24086;1.48654;1.69442;1.8645;1.99679;2.09127;2.14795;2.16793
4472;66.4628;8.92832;0.;0.357335;0.67857;0.968641;1.20793;1.41235;1.58247;1.71477;1.80925;1.86594;1.88592
4473;180.788;2.29372;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71792;1.81262;1.88005;1.90546
4474;93.6024;4.13593;-0.0000000000000000138778;0.357271;0.678559;0.961998;1.20994;1.44491;1.61527;1.74754;1.84202;1.89873;1.91865
4475;153.606;3.15265;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58562;1.72039;1.83417;1.89242;1.91234
4476;90.7708;9.48906;0.;0.357323;0.678574;0.962047;1.21107;1.42008;1.58458;1.7169;1.81138;1.86807;1.88805
4477;61.1564;17.014;0.;0.357348;0.678257;1.0607;1.41612;1.62384;1.79395;1.92624;2.02072;2.0774;2.09738
4478;92.4771;6.8202;0.;0.357324;0.678593;0.962028;1.20911;1.42567;1.5862;1.71851;1.81299;1.86968;1.88966
