exp_number;crackX;crackY;sensor0;sensor1;sensor2;sensor3;sensor4;sensor5;sensor6;sensor7;sensor8;sensor9;sensor10
4720;34.3421;17.4887;0.;0.173974;0.443635;0.634831;0.757788;0.861734;0.946773;1.01292;1.06016;1.0885;1.09849
4721;100.59;4.36499;0.;0.178662;0.339297;0.481008;0.603933;0.716794;0.805118;0.870897;0.918156;0.946508;0.956468
4722;64.4654;5.96959;0.;0.178668;0.33927;0.485275;0.609442;0.711651;0.796717;0.862855;0.910105;0.938448;0.948439
4723;187.951;3.72641;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858969;0.906197;0.937419;0.951039
4725;22.1639;5.57713;0.;0.185485;0.348463;0.48906;0.611917;0.71586;0.800899;0.867042;0.914284;0.942624;0.952615
4726;62.5341;9.90454;0.;0.178668;0.339288;0.486529;0.604471;0.708239;0.793271;0.859421;0.906662;0.935005;0.944996
4727;126.677;14.9631;0.;0.178667;0.339277;0.481023;0.603861;0.707776;0.8017;0.880324;0.931439;0.959762;0.969749
4728;125.784;10.5353;0.;0.178667;0.339277;0.481023;0.603861;0.707787;0.797438;0.860507;0.907731;0.93607;0.946061
4729;179.114;16.0158;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.85897;0.905938;0.937747;0.954076
4730;63.3843;17.7208;0.;0.178673;0.339346;0.535527;0.749386;0.851566;0.936653;1.0028;1.05004;1.07838;1.08837
4731;152.908;8.5506;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792825;0.860099;0.909934;0.933894;0.943879
4732;170.854;12.3819;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792829;0.858978;0.906943;0.936808;0.947539
4733;172.037;8.09482;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858964;0.907803;0.938058;0.944269
4734;145.933;14.0839;0.;0.178662;0.339295;0.481024;0.603861;0.707796;0.792821;0.864675;0.916798;0.947711;0.957674
4735;50.7147;16.1581;0.;0.178689;0.347006;0.541128;0.683876;0.787829;0.872867;0.939011;0.986253;1.01459;1.02458
4736;66.5865;12.7846;0.;0.178667;0.339284;0.490376;0.617842;0.725506;0.810512;0.876655;0.923897;0.952236;0.962227
4737;102.588;8.11361;0.;0.178662;0.339297;0.481014;0.603859;0.712493;0.792286;0.857575;0.904838;0.933182;0.943172
4738;170.045;17.6604;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.859;0.902419;0.963443;0.974945
4739;174.664;17.8216;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858992;0.904688;0.954424;0.972943
4740;188.893;12.0969;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858965;0.906221;0.935841;0.947322
4741;93.2864;5.90035;0.;0.178662;0.339295;0.481021;0.604462;0.715182;0.79619;0.862325;0.909568;0.937912;0.947902
4742;66.2739;16.7609;0.;0.178663;0.339345;0.509584;0.692731;0.798137;0.883188;0.949331;0.996572;1.02491;1.0349
4743;47.1622;3.41396;0.;0.17859;0.347253;0.513122;0.636761;0.740693;0.825732;0.891875;0.939117;0.967456;0.977448
4744;98.8328;12.8897;0.;0.178667;0.339277;0.481023;0.603962;0.717136;0.806608;0.873137;0.920381;0.94872;0.958712
4745;34.8089;4.8852;0.0000000000000000138778;0.178873;0.353887;0.494734;0.617502;0.721452;0.80649;0.872634;0.919876;0.948215;0.958207
4746;25.7213;17.0006;0.;0.223011;0.469025;0.610676;0.733538;0.837485;0.922524;0.988668;1.03591;1.06425;1.07424
4747;33.3273;15.7326;0.;0.181104;0.38373;0.557291;0.680141;0.784082;0.869121;0.935264;0.982506;1.01085;1.02084
4748;97.5219;11.6086;0.;0.178667;0.339277;0.481022;0.604101;0.714631;0.799155;0.865461;0.912704;0.941043;0.951035
4749;108.653;6.54516;0.;0.178662;0.339297;0.48101;0.60384;0.709931;0.796741;0.859815;0.907093;0.935436;0.945427
4750;17.377;5.79527;0.;0.188416;0.346239;0.487684;0.61052;0.714466;0.799505;0.865648;0.91289;0.94123;0.951221
4751;99.2008;13.7648;0.;0.178667;0.339277;0.481023;0.603932;0.719576;0.813716;0.880322;0.927561;0.9559;0.965892
4752;97.8321;6.50475;0.;0.178662;0.339297;0.481012;0.603943;0.713961;0.794168;0.860064;0.907315;0.935658;0.945649
4753;142.091;15.2365;0.;0.178662;0.339295;0.481024;0.603861;0.707787;0.792752;0.868876;0.927472;0.956626;0.966607
4754;66.0609;11.6136;0.;0.178668;0.339279;0.488027;0.610663;0.716309;0.801337;0.86748;0.914722;0.943061;0.953052
4755;107.576;16.3157;0.;0.178662;0.339287;0.481024;0.603883;0.720873;0.840938;0.911486;0.958722;0.98708;0.997067
4756;105.43;5.57456;0.;0.178662;0.339297;0.481023;0.603843;0.711762;0.798723;0.863242;0.910521;0.938864;0.948855
4757;169.321;5.93712;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792829;0.858955;0.90865;0.93796;0.945495
4758;134.184;17.0542;0.;0.178667;0.339277;0.481011;0.603844;0.707815;0.791247;0.88777;0.956407;0.984778;0.994762
4759;187.366;16.6549;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858964;0.906234;0.932896;0.943165
4760;160.43;17.8456;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792836;0.858758;0.924917;0.979748;0.98965
4761;44.0311;4.56614;0.;0.178632;0.346947;0.498293;0.620174;0.72414;0.809178;0.875322;0.922564;0.950903;0.960895
4762;28.1284;13.7579;-0.0000000000000000277556;0.192107;0.366966;0.517325;0.640101;0.744047;0.829086;0.89523;0.942472;0.970811;0.980802
4763;25.8844;5.98667;-0.0000000000000000208167;0.181786;0.346494;0.485762;0.608639;0.712585;0.797624;0.863768;0.911009;0.939349;0.94934
4764;105.553;16.5276;0.;0.178662;0.339287;0.481012;0.603879;0.728526;0.849551;0.917212;0.964449;0.992807;1.00279
4765;22.8662;13.3693;0.;0.196391;0.368566;0.512498;0.635304;0.73925;0.824289;0.890433;0.937675;0.966014;0.976005
4766;57.6376;5.83994;0.00000000000000000693889;0.178668;0.339233;0.489219;0.608933;0.712601;0.797649;0.863792;0.911034;0.939373;0.949365
4767;128.533;15.4326;0.;0.178667;0.339277;0.481023;0.603861;0.707792;0.799313;0.881959;0.935469;0.963784;0.973775
4768;166.087;16.1672;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.79283;0.85898;0.910524;0.950856;0.962703
4769;132.919;10.043;0.;0.178667;0.339277;0.481011;0.603844;0.707789;0.793799;0.862439;0.906648;0.934995;0.944986
4770;59.977;12.688;0.;0.178663;0.339442;0.492627;0.620798;0.725416;0.810456;0.876599;0.923841;0.95218;0.962172
4771;111.586;13.7288;0.;0.178667;0.339277;0.481023;0.603855;0.71035;0.803447;0.877436;0.924648;0.952985;0.962977
4772;174.274;6.71075;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858962;0.907241;0.939209;0.945028
4773;168.902;15.4626;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792829;0.85899;0.907336;0.943154;0.957317
4774;39.9723;14.0818;0.;0.178882;0.359374;0.519008;0.642642;0.746571;0.83161;0.897753;0.944995;0.973335;0.983326
4775;174.929;9.21306;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792829;0.858967;0.90686;0.939144;0.944384
4776;68.4559;6.42498;0.;0.178662;0.339295;0.482862;0.608855;0.709463;0.794546;0.860696;0.907937;0.93628;0.946271
4777;35.0359;14.7135;0.;0.180345;0.365798;0.532446;0.655353;0.759294;0.844333;0.910477;0.957719;0.986058;0.99605
4778;35.0716;11.1996;0.00000000000000000693889;0.179693;0.345999;0.488352;0.611236;0.715182;0.80022;0.866364;0.913606;0.941945;0.951937
4779;59.6103;2.92803;0.0000000000000000138778;0.17862;0.3396;0.504019;0.643989;0.747973;0.833008;0.899151;0.946393;0.974732;0.984724
4780;167.877;12.0113;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792829;0.858966;0.908778;0.936381;0.947148
4781;55.5384;14.2821;0.;0.178662;0.340504;0.500408;0.64175;0.745828;0.830859;0.897002;0.944244;0.972584;0.982575
4782;91.649;14.4424;0.;0.178667;0.339277;0.481013;0.607525;0.725689;0.823279;0.889377;0.936626;0.964966;0.974957
4783;48.8734;9.04121;0.00000000000000000693889;0.17867;0.341446;0.482054;0.602195;0.706157;0.791196;0.85734;0.904582;0.932921;0.942913
4784;118.938;17.9994;0.;0.178662;0.339287;0.481023;0.603865;0.707003;0.918869;0.966174;1.01331;1.04167;1.05165
4785;31.9051;7.08572;0.;0.178545;0.343917;0.480183;0.603041;0.706985;0.792024;0.858167;0.905409;0.933749;0.94374
4786;86.8477;6.59445;0.;0.178662;0.339287;0.481016;0.606598;0.711252;0.793721;0.8599;0.907151;0.935494;0.945485
4787;73.8477;10.2807;0.;0.178667;0.339285;0.481876;0.608038;0.709385;0.794435;0.860577;0.907827;0.936166;0.946157
4788;53.4853;7.05203;0.00000000000000000693889;0.178668;0.339425;0.486318;0.603525;0.707453;0.792494;0.858637;0.905879;0.934219;0.94421
4789;187.682;16.3507;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858964;0.906233;0.932907;0.940537
4790;180.47;8.77046;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858968;0.906334;0.940313;0.945404
4791;114.228;8.50282;0.;0.178662;0.339297;0.48101;0.603855;0.708367;0.796939;0.857765;0.904993;0.933337;0.943328
4792;164.444;12.8634;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858943;0.910477;0.93832;0.949461
4793;174.54;11.8277;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858975;0.906244;0.938099;0.94613
4794;188.177;8.06106;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858963;0.90621;0.938508;0.952203
4795;93.4124;12.0081;0.;0.178667;0.339277;0.481016;0.605241;0.714191;0.801758;0.867923;0.915163;0.943502;0.953494
4796;61.814;10.3768;0.;0.178667;0.339303;0.487399;0.60589;0.709942;0.794978;0.861121;0.908363;0.936703;0.946694
4797;152.179;3.50608;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792798;0.860526;0.916215;0.94431;0.954296
4798;138.655;3.90528;0.;0.178662;0.339295;0.48101;0.603855;0.707782;0.79309;0.867609;0.916209;0.94442;0.954385
4799;42.0606;17.803;0.;0.17858;0.416781;0.657385;0.778813;0.882797;0.967835;1.03398;1.08122;1.10956;1.11955
4800;169.134;12.1005;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858966;0.907948;0.93648;0.947187
4801;159.412;6.08006;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792824;0.859185;0.9117;0.935857;0.945528
4802;38.0893;4.39541;0.0000000000000000138778;0.178801;0.354387;0.500329;0.622936;0.726889;0.811927;0.878071;0.925313;0.953652;0.963644
4803;46.1846;9.11698;0.;0.178662;0.342808;0.481002;0.602292;0.706254;0.791293;0.857436;0.904678;0.933017;0.943009
4804;48.5086;12.6535;0.;0.178642;0.347301;0.494395;0.622599;0.726499;0.811538;0.877681;0.924923;0.953263;0.963254
4805;122.486;7.73967;0.;0.178662;0.339295;0.48101;0.603855;0.707816;0.797671;0.858849;0.905275;0.933634;0.943625
4806;47.129;15.409;0.;0.178667;0.360773;0.536197;0.665907;0.769822;0.85486;0.921004;0.968246;0.996585;1.00658
4807;128.358;11.6246;0.;0.178667;0.339277;0.481023;0.603861;0.707792;0.79639;0.862424;0.910821;0.939147;0.949138
4808;77.8143;14.335;0.;0.178669;0.339264;0.481324;0.620481;0.740277;0.82564;0.891775;0.939025;0.967364;0.977356
4809;186.721;4.88925;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858962;0.906205;0.93825;0.950859
4810;43.2003;4.24783;0.;0.178639;0.349076;0.501958;0.624163;0.728125;0.813164;0.879308;0.92655;0.954889;0.964881
4811;141.896;14.6547;0.;0.178662;0.339295;0.481024;0.603861;0.707788;0.792756;0.867624;0.923095;0.952305;0.96227
4812;127.968;13.3037;0.;0.178667;0.339277;0.481023;0.603861;0.707781;0.797756;0.867683;0.918619;0.946932;0.956924
4813;105.606;15.1929;0.;0.178667;0.339277;0.481024;0.60385;0.722027;0.824951;0.894375;0.941601;0.96994;0.979932
4814;87.2106;16.8364;0.;0.178662;0.339286;0.481086;0.623324;0.784338;0.871454;0.937617;0.984848;1.01321;1.02319
4815;10.7497;4.13809;0.;0.203507;0.364698;0.506438;0.629266;0.733213;0.818251;0.884395;0.931637;0.959976;0.969968
4816;110.151;11.2473;0.;0.178667;0.339277;0.481023;0.603852;0.710369;0.796441;0.863195;0.910426;0.938765;0.948756
4817;69.3816;17.3023;0.;0.178662;0.339386;0.485463;0.711514;0.818885;0.90399;0.970131;1.01737;1.04573;1.05571
4818;110.421;17.03;0.;0.178662;0.339287;0.481023;0.603895;0.708591;0.850608;0.926491;0.973766;1.00212;1.01211
4819;38.8888;6.98891;0.;0.178507;0.344913;0.481307;0.603666;0.70762;0.792658;0.858802;0.906044;0.934383;0.944375
4820;115.406;11.8114;0.;0.178667;0.339277;0.481023;0.603861;0.708273;0.798699;0.865141;0.912435;0.940771;0.950763
4821;136.347;14.1236;0.;0.178667;0.339277;0.481011;0.603844;0.707797;0.792775;0.867164;0.921819;0.950266;0.960249
4822;117.896;12.5015;0.;0.178667;0.339277;0.481023;0.603847;0.707912;0.800182;0.868073;0.91554;0.943879;0.95387
4823;127.469;12.6164;0.;0.178667;0.339277;0.481023;0.603861;0.707778;0.797641;0.865231;0.915024;0.943343;0.953334
4824;45.9135;17.0781;0.;0.178763;0.376387;0.5999;0.722428;0.8264;0.911439;0.977582;1.02482;1.05316;1.06316
4825;71.3796;8.45398;0.;0.178662;0.33929;0.482018;0.606407;0.705925;0.790978;0.857129;0.90437;0.932713;0.942704
4826;114.713;6.43084;0.;0.178662;0.339297;0.481011;0.603853;0.708273;0.798746;0.860104;0.907315;0.93566;0.945651
4827;83.2317;14.0118;0.;0.178667;0.339276;0.481017;0.618226;0.733351;0.820324;0.886452;0.933694;0.962033;0.972025
4828;70.7797;4.2038;0.0000000000000000138778;0.178636;0.339247;0.483342;0.62162;0.725025;0.81008;0.876218;0.923469;0.951821;0.961782
4829;86.2584;6.76788;0.;0.178662;0.339287;0.481018;0.606847;0.710543;0.793225;0.859401;0.906651;0.934994;0.944985
4830;99.1206;5.70854;0.;0.178662;0.339297;0.481024;0.603916;0.714722;0.797165;0.862946;0.910195;0.938538;0.948529
4831;141.043;6.5686;0.;0.178662;0.339295;0.481024;0.603861;0.707784;0.792917;0.864262;0.907291;0.935085;0.945079
4832;98.5737;10.9336;0.;0.178667;0.339277;0.481018;0.603988;0.714064;0.796166;0.862452;0.90969;0.93803;0.948021
4833;173.372;7.54545;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858958;0.907446;0.938774;0.944424
4834;112.707;6.06708;0.;0.178662;0.339297;0.48101;0.603842;0.70867;0.799056;0.86115;0.908397;0.936742;0.946733
4835;73.63;3.13632;0.;0.178636;0.339249;0.483128;0.630502;0.739795;0.824783;0.890922;0.938173;0.966524;0.976485
4836;47.6409;12.195;0.;0.178651;0.347125;0.491782;0.618295;0.722204;0.807242;0.873386;0.920628;0.948967;0.958959
4837;126.66;14.6676;0.;0.178667;0.339277;0.481023;0.603861;0.70779;0.801103;0.877661;0.928732;0.957047;0.967037
4838;73.2608;9.07161;0.;0.178662;0.33929;0.481692;0.607151;0.706452;0.791492;0.857643;0.904884;0.933227;0.943218
4839;143.748;17.0514;0.;0.178662;0.339295;0.481024;0.603861;0.707789;0.792824;0.875329;0.948867;0.977435;0.987429
4840;74.0583;8.23337;0.;0.178662;0.339291;0.481357;0.607748;0.705993;0.79101;0.85715;0.904401;0.932744;0.942735
4841;173.753;17.5936;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858991;0.904423;0.950961;0.970214
4842;183.956;4.23558;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858962;0.906244;0.938499;0.949166
4843;78.665;11.7769;0.;0.178667;0.33929;0.481229;0.611864;0.716192;0.801525;0.86766;0.914911;0.94325;0.953241
4844;15.8879;13.7398;0.;0.199036;0.377937;0.519867;0.642687;0.746633;0.831672;0.897816;0.945058;0.973397;0.983388
4845;57.3386;14.3733;0.;0.178661;0.339815;0.500613;0.642481;0.746698;0.831726;0.897869;0.945111;0.97345;0.983442
4846;153.616;13.0972;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792835;0.859179;0.910723;0.941769;0.951775
4847;10.2191;10.3703;0.00000000000000000693889;0.181793;0.341945;0.48367;0.606496;0.710443;0.795481;0.861625;0.908867;0.937206;0.947198
4848;173.405;3.27244;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858949;0.907242;0.941362;0.950867
4849;73.44;8.1799;0.;0.178662;0.339284;0.481463;0.60755;0.705982;0.791013;0.857153;0.904403;0.932747;0.942738
4850;154.608;9.5948;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792831;0.859585;0.910503;0.934439;0.944415
4851;88.0245;17.0944;0.;0.178662;0.339288;0.481096;0.617619;0.792948;0.879617;0.945797;0.993028;1.02139;1.03137
4852;114.925;17.2617;0.;0.178662;0.339287;0.481023;0.603883;0.705942;0.833095;0.929961;0.977244;1.0056;1.01559
4853;165.955;5.18872;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858971;0.909798;0.938062;0.946742
4854;116.298;14.8102;0.;0.178667;0.339277;0.481023;0.603865;0.707929;0.806156;0.885985;0.933337;0.961674;0.971665
4855;56.6458;15.6287;0.;0.178663;0.339519;0.512212;0.666826;0.770886;0.855929;0.922072;0.969314;0.997654;1.00765
4856;68.0936;5.87533;0.;0.178662;0.33928;0.483269;0.610939;0.712026;0.797095;0.863245;0.910486;0.938829;0.94882
4857;23.8959;13.1171;0.0000000000000000138778;0.194511;0.364266;0.508755;0.631555;0.735499;0.820537;0.886681;0.933923;0.962262;0.972254
4858;13.7454;5.12553;0.;0.193599;0.352161;0.493866;0.616697;0.720643;0.805682;0.871825;0.919067;0.947407;0.957398
4859;22.9841;17.209;0.00000000000000000693889;0.244423;0.484178;0.625179;0.748037;0.85198;0.937019;1.00316;1.0504;1.07874;1.08873
4860;140.865;16.9754;0.;0.178662;0.339295;0.481024;0.603861;0.70779;0.792666;0.87772;0.949768;0.978188;0.988182
4861;51.1897;6.25104;0.0000000000000000208167;0.17867;0.339985;0.488081;0.606584;0.710549;0.795602;0.861745;0.908987;0.937326;0.947318
4862;97.3316;14.7788;0.;0.178667;0.339277;0.481025;0.604069;0.723936;0.82548;0.89182;0.939061;0.967401;0.977392
4863;114.746;13.5652;0.;0.178667;0.339277;0.481023;0.603847;0.708423;0.801861;0.875445;0.922736;0.951078;0.961069
4864;52.9804;13.48;0.;0.17865;0.342517;0.496256;0.631264;0.735198;0.820235;0.886378;0.93362;0.96196;0.971951
4865;61.8695;16.6898;0.;0.178673;0.339212;0.523159;0.694394;0.798593;0.883643;0.949786;0.997028;1.02537;1.03536
4866;18.4935;2.85405;0.;0.2115;0.393539;0.535302;0.658129;0.762072;0.847111;0.913255;0.960496;0.988836;0.998827
4867;125.153;13.5045;0.;0.178667;0.339277;0.481023;0.603858;0.707784;0.800473;0.870818;0.920348;0.948666;0.958657
4868;67.9397;12.4761;0.;0.178667;0.339273;0.488268;0.614649;0.722589;0.807592;0.873734;0.920984;0.949323;0.959315
4869;24.4533;17.831;0.;0.220729;0.541424;0.678792;0.801698;0.905641;0.99068;1.05682;1.10407;1.1324;1.1424
4870;91.4939;8.56655;0.;0.178662;0.339287;0.481024;0.605005;0.710489;0.791288;0.857439;0.904689;0.933033;0.943024
4871;89.5654;10.7165;0.;0.178667;0.339277;0.481011;0.606828;0.710812;0.795753;0.861884;0.909133;0.937472;0.947464
4872;11.0666;13.6376;0.;0.202231;0.375163;0.516876;0.639702;0.743648;0.828687;0.89483;0.942072;0.970412;0.980403
4873;24.8355;3.70138;0.;0.189588;0.371186;0.51286;0.635694;0.739638;0.824677;0.89082;0.938062;0.966402;0.976393
4874;35.7572;3.22621;-0.00000000000000000693889;0.179919;0.368953;0.520566;0.643333;0.747279;0.832318;0.898461;0.945703;0.974043;0.984034
4875;135.728;12.8588;0.;0.178667;0.339277;0.481011;0.603844;0.707787;0.793001;0.865148;0.914997;0.943425;0.953409
4876;11.5888;6.47969;0.;0.185493;0.34147;0.483231;0.606059;0.710005;0.795044;0.861188;0.908429;0.936769;0.94676
4877;42.1219;4.77952;0.;0.178626;0.348215;0.496019;0.618064;0.722025;0.807063;0.873207;0.920449;0.948788;0.95878
4878;50.4571;7.08614;0.00000000000000000693889;0.178671;0.340095;0.485159;0.603375;0.707348;0.792388;0.858532;0.905774;0.934113;0.944105
4879;61.0563;13.7136;0.;0.178663;0.33937;0.496668;0.631523;0.736547;0.821578;0.887721;0.934963;0.963303;0.973294
4880;116.283;7.4968;0.;0.178662;0.339297;0.481011;0.603854;0.708071;0.798025;0.858287;0.905426;0.933774;0.943765
4881;18.302;7.20988;0.;0.184294;0.338728;0.480049;0.602891;0.706835;0.791873;0.858017;0.905259;0.933598;0.94359
4882;12.9186;6.05119;0.;0.188147;0.344181;0.485915;0.608744;0.71269;0.797729;0.863872;0.911114;0.939453;0.949445
4883;170.783;6.16341;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858955;0.908187;0.938257;0.945286
4884;13.1791;5.82948;0.;0.189417;0.345851;0.487576;0.610405;0.714351;0.79939;0.865533;0.912775;0.941115;0.951106
4885;86.0396;2.03768;0.;0.178635;0.339277;0.480829;0.620747;0.765901;0.854125;0.920186;0.967437;0.995789;1.00575
4886;160.827;6.23422;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792824;0.859108;0.911505;0.935774;0.945268
4887;181.545;4.00785;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858968;0.906315;0.938959;0.948651
4888;164.153;15.8864;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792829;0.858945;0.912012;0.950819;0.961917
4889;93.7344;3.15901;0.00000000000000000693889;0.178635;0.33928;0.48098;0.605682;0.73017;0.819431;0.885529;0.93277;0.961122;0.971083
4890;156.792;7.51331;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.79283;0.859409;0.911519;0.934249;0.944128
4891;48.0693;16.9697;0.;0.178754;0.359889;0.589678;0.71572;0.819696;0.904734;0.970878;1.01812;1.04646;1.05645
4892;118.576;8.2839;0.;0.178662;0.339297;0.48101;0.603856;0.70791;0.79814;0.858;0.905032;0.933382;0.943372
4893;98.4815;12.9433;0.;0.178667;0.339277;0.48102;0.604007;0.717261;0.807098;0.873586;0.920826;0.949165;0.959157
4894;176.369;16.21;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858978;0.905622;0.938742;0.957048
4895;105.65;14.6996;0.;0.178667;0.339277;0.481023;0.603851;0.720228;0.81881;0.888284;0.935506;0.963845;0.973837
4896;99.4017;6.33555;0.;0.178662;0.339297;0.481024;0.603893;0.71384;0.79484;0.86056;0.90781;0.936154;0.946144
4897;149.414;6.13095;0.;0.178662;0.339295;0.481024;0.603861;0.707786;0.792815;0.86122;0.910146;0.935693;0.945699
4898;122.898;9.69233;0.;0.178662;0.339297;0.48101;0.603855;0.707798;0.798119;0.85917;0.906131;0.93447;0.944461
